SMM4H2022DaePdpENqKjoEoVq	ADE	54	64	withdrawal	10048010
SMM4H2022DaePdpENqKjoEoVq	ADE	75	82	anxiety	10002855
SMM4H2022DaePdpENqKjoEoVq	ADE	109	121	hypochondria	10020965
SMM4H2022Hx1wOpdKc4af1CRY	ADE	11	14	low	10024919
SMM4H2022Kzh2CswWjNlzIK7u	ADE	34	45	weight gain	10047896
SMM4H2022Wu3KVAhiqr9RkcPZ	ADE	10	20	withdrawal	10048010
SMM4H2022Wu3KVAhiqr9RkcPZ	ADE	41	52	lost vision	10047522
SMM4H2022Wu3KVAhiqr9RkcPZ	ADE	86	95	brain zap	10014358
SMM4H20229JEt7NgnllVf5GtN	ADE	27	35	nauseous	10028823
SMM4H2022XGWgtEdHxedV094c	ADE	71	84	gainin weight	10047896
SMM4H2022XGWgtEdHxedV094c	ADE	101	104	fat	10047896
SMM4H2022XGWgtEdHxedV094c	ADE	109	118	can't cum	10021574
SMM4H2022VThNowbcA4NEiKHq	ADE	21	29	headache	10019211
SMM4H20220Ogf8Qtxi6P8BEuG	ADE	72	83	exacerbates	10007636
SMM4H20221cJSVYyXJNFRRWVh	ADE	55	75	WON'T YOU LET ME EAT	10003030
SMM4H20221PPoVLgQJReOQCWh	ADE	40	45	toxic	10013746
SMM4H20221PPoVLgQJReOQCWh	ADE	93	114	equivalent to torture	10016370
SMM4H20221PPoVLgQJReOQCWh	ADE	116	119	oww	10033371
SMM4H202246g9j4I35Um7PYkp	ADE	43	49	rashes	10037844
SMM4H202246g9j4I35Um7PYkp	ADE	81	97	Skin sensitivity	10021681
SMM4H2022HnJTtBPZpDenshuo	ADE	110	115	wonky	10016366
SMM4H2022VliYWVinQbqXcZjE	ADE	25	43	makes me nocturnal	10041017
SMM4H2022VliYWVinQbqXcZjE	ADE	34	43	nocturnal	10041017
SMM4H2022h2NAtMWVDyD76smv	ADE	27	35	headache	10019211
SMM4H20228DNrgxK8H6AXzHjv	ADE	56	60	balm	10019045
SMM4H20228DNrgxK8H6AXzHjv	ADE	95	103	hairloss	10019045
SMM4H2022eJogdzGCmyIpcHhI	ADE	28	58	sleeping schedule of a vampire	10041017
SMM4H2022mTxdbQdZcoNlKEjE	ADE	4	25	Vitamin D malsorption	10047626
SMM4H2022mTxdbQdZcoNlKEjE	ADE	116	132	calcium problems	10006956
SMM4H2022aXG1dfzTFUBVkMG8	ADE	136	145	depressed	10012378
SMM4H2022wJy8y8RmXNacZuFM	ADE	59	68	wait gain	10047896
SMM4H2022wJy8y8RmXNacZuFM	ADE	99	105	weight	10047896
SMM4H2022rKdNDa8DxUSJBtDR	ADE	103	121	destroyed my liver	10024668
SMM4H2022R5JoWow5TWIWU2tF	ADE	78	95	allergic reaction	10001718
SMM4H2022R5JoWow5TWIWU2tF	ADE	107	123	almost killed me	10068111
SMM4H2022yX2dvdLYJkBSqyGG	ADE	56	70	mixed episodes	10065032
SMM4H2022yX2dvdLYJkBSqyGG	ADE	84	95	instability	10022454
SMM4H2022d927ZRaq8oqf7RAH	ADE	130	134	high	10016333
SMM4H20224uGcw5cza8yicY3R	ADE	21	32	WITHDRAWALS	10048010
SMM4H20224ggjI0EW9enpNnjk	ADE	8	24	blew out my arms	10079024
SMM4H20224ggjI0EW9enpNnjk	ADE	31	36	heels	10033431
SMM4H20224ggjI0EW9enpNnjk	ADE	50	54	hurt	10033371
SMM4H20224ggjI0EW9enpNnjk	ADE	76	80	pain	10033371
SMM4H2022cBh1eQg5wuDb3ZEX	ADE	18	23	vomit	10047700
SMM4H2022cBh1eQg5wuDb3ZEX	ADE	45	54	migraines	10027599
SMM4H2022xz8j6sHRsh2TMJxR	ADE	31	47	Bizarre thoughts	10021402
SMM4H20224r68wOQ1TFY0T6fW	ADE	11	20	irritated	10016337
SMM4H20224r68wOQ1TFY0T6fW	ADE	47	66	can't think as fast	10041049
SMM4H2022Qt6yyV889onnyv43	ADE	86	92	zombie	10016384
SMM4H2022eNoXBMQllynOqQlA	ADE	28	45	flu Iike symptoms	10016791
SMM4H2022eNoXBMQllynOqQlA	ADE	47	62	aches and pains	10000424
SMM4H2022eNoXBMQllynOqQlA	ADE	64	71	shivers	10040559
SMM4H2022eNoXBMQllynOqQlA	ADE	74	80	sweats	10042661
SMM4H2022eVCfpDwjILkvZqei	ADE	101	105	rage	10037804
SMM4H2022JqxDSECM3knLYFu5	ADE	31	36	Aches	10000424
SMM4H2022JqxDSECM3knLYFu5	ADE	45	54	back pain	10003988
SMM4H2022JqxDSECM3knLYFu5	ADE	63	81	Swollen lower legs	10042700
SMM4H2022JqxDSECM3knLYFu5	ADE	87	102	fluid retention	10016807
SMM4H2022BUZVwA4AhjFwIc5k	ADE	31	47	comedown is hell	10013754
SMM4H2022BUZVwA4AhjFwIc5k	ADE	120	130	zap noises	10014358
SMM4H20221h0rCQQIZ8uneVfj	ADE	32	48	inability to cry	10071175
SMM4H20221h0rCQQIZ8uneVfj	ADE	56	64	dry eyed	10071175
SMM4H2022XHWOXPzFbhXym1pA	ADE	28	38	over think	10067192
SMM4H2022XHWOXPzFbhXym1pA	ADE	66	71	angry	10002368
SMM4H2022x3nbWxlZNKzyztqU	ADE	4	9	tired	10043890
SMM4H2022x3nbWxlZNKzyztqU	ADE	49	56	naptime	10041014
SMM4H2022xZM2CDZyUCTfsM2a	ADE	27	43	blew out my arms	10079024
SMM4H2022xZM2CDZyUCTfsM2a	ADE	50	55	heels	10033431
SMM4H2022xZM2CDZyUCTfsM2a	ADE	69	73	hurt	10033371
SMM4H2022xZM2CDZyUCTfsM2a	ADE	95	99	pain	10033371
SMM4H2022ZqvKsQEsr0Iq0Pcj	ADE	7	12	wired	10041017
SMM4H2022ZqvKsQEsr0Iq0Pcj	ADE	14	26	Not sleeping	10041017
SMM4H20225QzXooOeZjdePvSv	ADE	17	40	tendons in lots of pain	10066371
SMM4H20225QzXooOeZjdePvSv	ADE	60	79	hands barely usable	10079009
SMM4H20227DXTMFhwp9ejjxBw	ADE	56	69	brain shivers	10014358
SMM4H20227DXTMFhwp9ejjxBw	ADE	110	120	withdrawal	10048010
SMM4H2022t5xoRjKv7l52kTGP	ADE	116	131	barely function	10027372
SMM4H2022XmLA51zbG2WrvYNh	ADE	0	13	Restless arms	10028006
SMM4H2022XmLA51zbG2WrvYNh	ADE	0	24	restless arms &amp; legs	10038742
SMM4H2022ZRsMTUj6RpbtQWe9	ADE	10	18	sleeping	10041349
SMM4H2022k25IXYL24MogWtUX	ADE	101	112	gain weight	10047896
SMM4H2022Bsi55XfbbUXKKP33	ADE	74	80	zombie	10016384
SMM4H2022sYMdXL20LaqcUote	ADE	43	50	ab pain	10000081
SMM4H2022sYMdXL20LaqcUote	ADE	52	58	cramps	10011293
SMM4H2022sYMdXL20LaqcUote	ADE	59	65	nausea	10028813
SMM4H2022sYMdXL20LaqcUote	ADE	66	75	vomitting	10047700
SMM4H2022sYMdXL20LaqcUote	ADE	77	81	skin	10040831
SMM4H2022sYMdXL20LaqcUote	ADE	82	96	joint problems	10023211
SMM4H2022sYMdXL20LaqcUote	ADE	98	113	ulcers in mouth	10045319
SMM4H2022sYMdXL20LaqcUote	ADE	114	121	fatique	10016256
SMM4H2022Ic6cwEtFeJB2T9K1	ADE	85	98	reacted badly	10016370
SMM4H2022PdRePYtGlDEhRo9q	ADE	77	80	ill	10021345
SMM4H2022nfVvCVg7WVGKrfgc	ADE	45	48	OCD	10029898
SMM4H2022kZSW7UHRW4hnAZMd	ADE	14	30	pee way too much	10046600
SMM4H2022kZSW7UHRW4hnAZMd	ADE	111	120	dehydrate	10012174
SMM4H2022OGUKd4Q0wJBIFE5d	ADE	5	9	rant	10002368
SMM4H2022OGUKd4Q0wJBIFE5d	ADE	26	35	withdrawl	10048010
SMM4H2022ppi7544AVVGZnuc0	ADE	11	20	addiction	10001125
SMM4H2022ppi7544AVVGZnuc0	ADE	67	77	dependance	10013663
SMM4H2022ppi7544AVVGZnuc0	ADE	106	114	headache	10019211
SMM4H2022XaAWQgLEpvxyryK1	ADE	96	105	depressed	10012378
SMM4H2022GrUL6WTxEGFL5oAg	ADE	24	47	felt like sumo wrestler	10005264
SMM4H20221q0l2kkUgIzVMMcs	ADE	48	61	urge to vomit	10047700
SMM4H20221q0l2kkUgIzVMMcs	ADE	70	85	feel disgusting	10028822
SMM4H202273zqs877eP0sxb4Y	ADE	48	73	cleaned my entire kitchen	10010219
SMM4H202273zqs877eP0sxb4Y	ADE	80	83	3am	10022437
SMM4H2022OtxIez537Esm9LMb	ADE	57	66	migraines	10027599
SMM4H2022OtxIez537Esm9LMb	ADE	116	121	tired	10043890
SMM4H2022wnNbdqMUxiWeywPm	ADE	4	8	high	10016333
SMM4H2022NT8MvTeEFiodsFgv	ADE	90	102	pancreatitis	10033645
SMM4H2022NT8MvTeEFiodsFgv	ADE	107	125	digestive problems	10018028
SMM4H2022SPLdFkMPXmESFbQq	ADE	46	54	addicted	10001125
SMM4H2022RXWlwwVt6yQyP4fw	ADE	33	41	headache	10019211
SMM4H2022RXWlwwVt6yQyP4fw	ADE	49	57	shoulder	10040617
SMM4H2022RXWlwwVt6yQyP4fw	ADE	62	71	neck ache	10028831
SMM4H2022RXWlwwVt6yQyP4fw	ADE	67	71	ache	10000424
SMM4H2022RXWlwwVt6yQyP4fw	ADE	73	88	lower back pain	10024891
SMM4H2022RXWlwwVt6yQyP4fw	ADE	90	100	weak knees	10047862
SMM4H2022RXWlwwVt6yQyP4fw	ADE	102	109	limping	10058726
SMM4H2022AemspyQ0a9IPQYXw	ADE	20	29	tourettes	10044126
SMM4H2022AemspyQ0a9IPQYXw	ADE	51	58	Twitchy	10045198
SMM4H2022QdRrOGi2v3pRbpHE	ADE	91	100	addiction	10001125
SMM4H2022zVPXYMJEHYOlQ6Ib	ADE	68	77	addiction	10001125
SMM4H2022AJAFtU4kMAs2Yqg9	ADE	56	62	hungry	10020466
SMM4H2022AJAFtU4kMAs2Yqg9	ADE	73	106	tear my own face off &amp; eat it	10020467
SMM4H2022AJAFtU4kMAs2Yqg9	ADE	110	113	cry	10011469
SMM4H2022QgR91vo6v6m62Q7o	ADE	51	64	whacks me out	10041349
SMM4H2022QgR91vo6v6m62Q7o	ADE	80	86	asleep	10041349
SMM4H2022quEKjdHKl010FZVp	ADE	62	65	TMJ	10043900
SMM4H2022quEKjdHKl010FZVp	ADE	66	75	headaches	10019211
SMM4H2022VNoWz2REYRTcFy6o	ADE	71	76	aches	10000424
SMM4H2022VNoWz2REYRTcFy6o	ADE	93	108	lower back ache	10024890
SMM4H2022VNoWz2REYRTcFy6o	ADE	113	123	weak knees	10047862
SMM4H2022GiUloKHmhkRr7RfK	ADE	53	57	sick	10016365
SMM4H2022dlfE0CN0EQZ8Yycc	ADE	14	22	allergic	10001718
SMM4H2022gAqLbjRYmWBB6p2q	ADE	68	72	sick	10016365
SMM4H2022dh7rJkBPm1DWMRQ3	ADE	40	56	hating the world	10002368
SMM4H202297JG3GRL0r7F3oii	ADE	82	97	steal your soul	10016340
SMM4H202297JG3GRL0r7F3oii	ADE	113	120	bloated	10005264
SMM4H202297JG3GRL0r7F3oii	ADE	121	127	zombie	10016384
SMM4H2022JgPZ75dlpC8C6C3H	ADE	51	70	not working as well	10043087
SMM4H2022JgPZ75dlpC8C6C3H	ADE	125	131	sleepy	10041014
SMM4H2022rePGx8abzfugJCVH	ADE	56	78	like taking rat poison	10016370
SMM4H2022FLGHUTXktB5H1zIS	ADE	122	136	worsening pain	10033499
SMM4H2022nWaoQ8tSxj8QFmkG	ADE	53	62	hypomania	10021030
SMM4H2022Fk2pL4jxbiufAQz2	ADE	22	37	sleep paralysis	10041002
SMM4H2022Fk2pL4jxbiufAQz2	ADE	71	84	muscle spasms	10028333
SMM4H2022Fk2pL4jxbiufAQz2	ADE	71	84	muscle spasms	10028334
SMM4H202229fanYISYc0jXnR2	ADE	47	52	tired	10043890
SMM4H2022ZoKc24UU9qSskusS	ADE	84	106	blood pressure dropped	10005744
SMM4H2022ZoKc24UU9qSskusS	ADE	116	129	couldn't walk	10049278
SMM4H2022oartCOZedxGoF34r	ADE	38	47	sex drive	10024870
SMM4H2022oartCOZedxGoF34r	ADE	50	56	libido	10024870
SMM4H2022oartCOZedxGoF34r	ADE	85	95	withdrawal	10013754
SMM4H2022seOX3nx6bNIH0lhF	ADE	85	94	screaming	10039740
SMM4H2022seOX3nx6bNIH0lhF	ADE	99	105	crying	10011469
SMM4H2022zoIyzS080QH8bpUP	ADE	1	15	arms stil hurt	10033421
SMM4H2022zoIyzS080QH8bpUP	ADE	26	57	tendons is like a razor to rope	10043242
SMM4H2022zoIyzS080QH8bpUP	ADE	92	98	weaker	10047862
SMM4H2022zoIyzS080QH8bpUP	ADE	105	115	won't heal	-
SMM4H20221sHBtdZJBsGJ3LwR	ADE	28	33	tired	10043890
SMM4H2022fREh2XI74TWyahQ6	ADE	16	31	lower back pain	10024891
SMM4H2022fREh2XI74TWyahQ6	ADE	52	60	crippled	10049278
SMM4H2022TVN7KsMM5gevyWhp	ADE	64	78	neuro problems	10029298
SMM4H2022TVN7KsMM5gevyWhp	ADE	80	86	ataxia	10003591
SMM4H2022kvYkDcRL5CIlilM5	ADE	24	36	felt nothing	10071175
SMM4H2022kvYkDcRL5CIlilM5	ADE	81	119	coming off klonopin and paxil was hell	10013754
SMM4H2022YJppxwANJQSY1m9x	ADE	41	46	dream	10004969
SMM4H20223cfivADgM73dcaqE	ADE	122	143	groggy in the morning	10018732
SMM4H2022iCyAAqhPCL1hN6sz	ADE	106	113	painful	10033371
SMM4H2022xEKriuQOHMJvxv6S	ADE	17	22	burns	10022053
SMM4H2022Uha48w7IbkKucWEv	ADE	89	94	hurts	10022086
SMM4H2022vMG4BOxp9R3ylT60	ADE	61	70	zombified	10016384
SMM4H2022faF270d5ACiHD09X	ADE	37	41	flat	10016759
SMM4H2022faF270d5ACiHD09X	ADE	77	88	weight gain	10047896
SMM4H2022EyMGRETJHSunPFam	ADE	52	68	messed up dreams	10004969
SMM4H2022mvBLdiGdRpznis6F	ADE	83	95	racing heart	10019303
SMM4H2022mvBLdiGdRpznis6F	ADE	100	112	palpitations	10033557
SMM4H2022vDOYDgyJZxi3AfWr	ADE	4	16	not sleeping	10041017
SMM4H20223tmTYWiaG5Gx8AXQ	ADE	112	124	messed me up	10016370
SMM4H2022jT1k3ZJRIRFr8vdN	ADE	47	52	aches	10000424
SMM4H2022jT1k3ZJRIRFr8vdN	ADE	57	62	pains	10033371
SMM4H2022mwTwNQe8c7qELvoj	ADE	29	39	withdrawal	10048010
SMM4H2022mwTwNQe8c7qELvoj	ADE	49	68	feel kinda terrible	10016370
SMM4H2022VCg967jaRwauB7M6	ADE	39	51	gained 40lbs	10047896
SMM4H2022TVxkoVV8POivz2cg	ADE	102	130	inside i was still screaming	10014554
SMM4H2022gdrlP9V98OjgYn1h	ADE	101	121	metabolic"" syndrome	10052066
SMM4H2022WhYWRNGFEkALdgiB	ADE	17	30	knocks me out	10041349
SMM4H2022UjUoWAcioXwoXrmN	ADE	39	52	muscle spasms	10028333
SMM4H2022UjUoWAcioXwoXrmN	ADE	100	115	fluid retention	10016807
SMM4H2022UjUoWAcioXwoXrmN	ADE	122	128	mobile	10021417
SMM4H2022DtQbxC8jee3yAjEg	ADE	84	88	Rash	10037844
SMM4H2022DtQbxC8jee3yAjEg	ADE	114	122	Glaucoma	10018304
SMM4H2022rEAo0MhuRcPQGMcx	ADE	119	135	shot my daughter	10064160
SMM4H2022x224e9kpbUotQ83B	ADE	21	28	lo0o0py	10017565
SMM4H2022x224e9kpbUotQ83B	ADE	69	91	thirty minutes to type	10010300
SMM4H2022x224e9kpbUotQ83B	ADE	99	138	waking up without knowing I feel asleep	10041349
SMM4H2022bRO6gxOfmAidtYpq	ADE	52	57	pains	10033371
SMM4H2022bRO6gxOfmAidtYpq	ADE	104	119	fluid retention	10016807
SMM4H2022MaoNl62q5dfg0X43	ADE	69	83	sleep for days	10041349
SMM4H2022MaoNl62q5dfg0X43	ADE	69	83	sleep for days	10041000
SMM4H2022lYwPycpPzTEZeqC9	ADE	37	46	addictive	10001125
SMM4H2022lYwPycpPzTEZeqC9	ADE	64	72	sedating	10039897
SMM4H2022B1t3y1YzW1o9IXRS	ADE	27	37	physically	10015667
SMM4H2022B1t3y1YzW1o9IXRS	ADE	42	58	mentally drained	10076757
SMM4H2022RBeuKIpaZmSt4HSL	ADE	66	96	neck, back, hip, and leg aches	10028836
SMM4H2022RBeuKIpaZmSt4HSL	ADE	72	96	back, hip, and leg aches	10003978
SMM4H2022RBeuKIpaZmSt4HSL	ADE	78	96	hip, and leg aches	10033432
SMM4H2022RBeuKIpaZmSt4HSL	ADE	87	96	leg aches	10024130
SMM4H2022nWt7PzfteIMGo4un	ADE	70	79	headaches	10019211
SMM4H2022FxnzX8o6akC1A8AC	ADE	79	114	common for apartments to be haunted	10022989
SMM4H20221RQKhLykLMydtDkw	ADE	110	124	antipsychotics	10037234
SMM4H2022WZ6hXqt3P5tmzGQW	ADE	95	105	withdrawal	10048010
SMM4H20229SZCO8asIBmAO1pd	ADE	33	38	Pains	10033371
SMM4H2022vRV5fKveap2qzfsJ	ADE	0	42	Feels like one of those 5-cup #coffee days	10015595
SMM4H2022wwloDYCyWIjib2Pb	ADE	106	119	stay in shape	10051602
SMM4H2022AQvFCYJIZ75CZT6K	ADE	70	73	ill	10021345
SMM4H2022MOFJilJuTfgGcuTL	ADE	26	34	lucidity	10079069
SMM4H2022LJ7qxW0qCFcTeWuK	ADE	12	33	dreams became vivider	10047666
SMM4H2022OaoS9I9bDMG8rygb	ADE	0	6	Bombed	10070679
SMM4H2022OaoS9I9bDMG8rygb	ADE	89	107	sleep all the time	10041349
SMM4H20223IJtOyXw7GygaK1v	ADE	42	53	after sting	10058683
SMM4H2022ZTkHtJ9K2fHRHiVH	ADE	62	94	look at my Farrah Fawcett poster	10024870
SMM4H2022aMpoXKTGKn4VN0L0	ADE	60	70	withdrawal	10048010
SMM4H2022R9V4kSdIi5istPUq	ADE	69	73	sick	10016365
SMM4H2022fgJeGOYO5LdpZuaD	ADE	59	68	egg burps	10063053
SMM4H2022C1iYDPNfNKvnS5Mg	ADE	96	114	increase my weight	10047896
SMM4H2022lXxReHKyHHDjTInF	ADE	47	67	rage breaking things	10037804
SMM4H2022tMlhJfENTacYmpBJ	ADE	6	10	sick	10016365
SMM4H20222vtDinnXG9Q9ai0O	ADE	31	37	nauaea	10028813
SMM4H20222vtDinnXG9Q9ai0O	ADE	91	105	kicking my ass	10016370
SMM4H20226kdflee3hHSKSLLR	ADE	24	67	can't even get whipped cream out of the can	10047862
SMM4H20226kdflee3hHSKSLLR	ADE	72	101	arms just keep getting worse.	10033421
SMM4H2022PEtV7oJJ4oeGgInX	ADE	84	94	withdrawal	10048010
SMM4H2022FsFXsrgZx5McigLW	ADE	9	16	DIZZING	10013580
SMM4H2022FsFXsrgZx5McigLW	ADE	109	120	feel so Ick	10016370
SMM4H2022MxVK4Kr3BOKdqyVq	ADE	37	59	doing things difficult	10027348
SMM4H2022MxVK4Kr3BOKdqyVq	ADE	99	110	fall asleep	10041349
SMM4H2022cyNaBGtN3XzJsezy	ADE	34	58	shooting pains down arms	10050007
SMM4H2022cyNaBGtN3XzJsezy	ADE	34	69	shooting pains down arms &amp; legs	10050007
SMM4H2022cyNaBGtN3XzJsezy	ADE	93	102	body ache	10000424
SMM4H2022dKAzjrSGg5ecoi0S	ADE	68	79	lightweight	10001598
SMM4H2022lotbVruKigtPwGzr	ADE	42	47	tired	10043890
SMM4H2022lotbVruKigtPwGzr	ADE	54	62	in a fog	10016876
SMM4H20229zMNQ7V95TYkkttX	ADE	14	30	dont get it, sex	10024870
SMM4H2022n7g9BpX0YtrwMNIF	ADE	80	95	slept 13-14 hrs	10041349
SMM4H2022n7g9BpX0YtrwMNIF	ADE	112	123	feel wasted	10016330
SMM4H202281Eg2d0wun0cK4UH	ADE	22	36	intense dreams	10047666
SMM4H20223FbV5c7juVUOy8Lu	ADE	82	123	you can check in, but you can never leave	10013663
SMM4H2022VSlQdndtUOoYrpWj	ADE	40	50	withdrawal	10048010
SMM4H2022VSlQdndtUOoYrpWj	ADE	67	76	emotional	10014554
SMM4H2022VSlQdndtUOoYrpWj	ADE	109	124	crawl in a hole	10012378
SMM4H2022tG4dILAp3p4ef81P	ADE	40	62	dark night of the soul	10012374
SMM4H2022cZSFCv9giGkQiTio	ADE	94	105	gastro pain	10017999
SMM4H2022cZSFCv9giGkQiTio	ADE	130	136	crying	10011469
SMM4H202293rUCWHnZXH3Qwzm	ADE	117	127	withdrawal	10048010
SMM4H2022U217mBTbSmjNI27J	ADE	121	133	just woke up	10041349
SMM4H2022H6m1Wzlz1SRhJ9Vy	ADE	49	64	weight I put on	10047896
SMM4H2022ZGyiKVCMmfPa1IxT	ADE	73	86	carb cravings	10007216
SMM4H2022sVRoF9tnx9cfi5PM	ADE	85	102	shouldn't wake up	10041349
SMM4H2022g1kUHszcigvBbSjt	ADE	78	85	tremors	10044565
SMM4H2022uTLDGdWyQZoMctLW	ADE	55	66	withdrawals	10048010
SMM4H2022uTLDGdWyQZoMctLW	ADE	106	110	sick	10016365
SMM4H2022uTLDGdWyQZoMctLW	ADE	112	121	withdraws	10048010
SMM4H2022uTLDGdWyQZoMctLW	ADE	123	135	sicksicksick	10016365
SMM4H2022GeW2mGArOLmn74V7	ADE	75	80	aches	10000424
SMM4H2022GeW2mGArOLmn74V7	ADE	85	90	pains	10033371
SMM4H2022wyM8jhDvp5kKKn18	ADE	54	70	Trying to get up	10019158
SMM4H2022AXnne7yioko9K2GX	ADE	41	44	JCV	10023163
SMM4H2022AXnne7yioko9K2GX	ADE	60	63	JCV	10023164
SMM4H2022UA3EbTRs7DQUyOyd	ADE	47	78	hip joints just started hurting	10033432
SMM4H2022yQphZd7iNCR1ML4S	ADE	44	48	sick	10016365
SMM4H2022yQphZd7iNCR1ML4S	ADE	82	90	seizures	10039906
SMM4H2022yQphZd7iNCR1ML4S	ADE	82	90	seizures	10039910
SMM4H2022MPnEeyOkSclgaOMa	ADE	80	86	bowels	10054248
SMM4H2022qu8r7A0mHZjaeeTA	ADE	126	136	withdrawal	10048010
SMM4H2022uWAzmvXiLv4Fe1XW	ADE	97	109	Broken sleep	10040999
SMM4H2022OQDxH5abIi4FPaUM	ADE	51	61	dehydrates	10012174
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	44	53	depressed	10012374
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	44	53	depressed	10012378
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	73	78	angry	10002368
SMM4H2022f6bNqaDOCuYNpi9f	ADE	52	70	Respiratory issues	10038683
SMM4H2022f6bNqaDOCuYNpi9f	ADE	127	138	lung issues	10025082
SMM4H2022G0nM6eplEViEhODF	ADE	88	120	smelled"" a pungent solvent odor	10042165
SMM4H2022G0nM6eplEViEhODF	ADE	124	129	smell	10042165
SMM4H20225iIAsodpdgfkrgjQ	ADE	26	31	Chemo	10061758
SMM4H20225iIAsodpdgfkrgjQ	ADE	89	107	destroyed my lungs	10025082
SMM4H2022VR1OehNgsG4nFroM	ADE	24	32	headache	10019211
SMM4H2022VR1OehNgsG4nFroM	ADE	37	43	nausea	10028813
SMM4H2022NTISQKWR1U3fBhtV	ADE	13	27	t cell went up	10049183
SMM4H2022OeeKl7xKWUdkEe7B	ADE	107	123	hair falling out	10019045
SMM4H2022FmgnRRW5LwTZ7zhA	ADE	28	36	eyesight	10047516
SMM4H2022FmgnRRW5LwTZ7zhA	ADE	64	98	awesome vision, to wearing glasses	10047516
SMM4H2022YLjDHQ7Y41LyTqdK	ADE	89	97	insomnia	10022437
SMM4H20225dJuVbiYm6nLzpfp	ADE	30	38	cravings	10056465
SMM4H2022RKhOFHS1knqIexJf	ADE	32	42	alcoholism	10001639
SMM4H2022RKhOFHS1knqIexJf	ADE	65	73	cravings	10056465
SMM4H2022LD9h4EDZHNbAEZXI	ADE	116	122	sleepy	10041014
SMM4H20222P2BlMXOkd0tHhiL	ADE	53	69	tremors in hands	10044577
SMM4H20222P2BlMXOkd0tHhiL	ADE	53	78	tremors in hands and legs	10044565
SMM4H20222P2BlMXOkd0tHhiL	ADE	80	95	Body would rock	10044565
SMM4H20222P2BlMXOkd0tHhiL	ADE	110	122	Restlessness	10038743
SMM4H20222P2BlMXOkd0tHhiL	ADE	124	135	Desperation	10016344
SMM4H2022O5zYR3Okt9vTPFDG	ADE	57	78	feet are always going	10038744
SMM4H2022O5zYR3Okt9vTPFDG	ADE	89	115	twirls her hair constantly	10010219
SMM4H2022elXW4zKRzUELZsez	ADE	33	45	restlessness	10038743
SMM4H2022elXW4zKRzUELZsez	ADE	57	76	did make my legs go	10038742
SMM4H2022j44ic8nGDBGDrQgX	ADE	1	8	Tremors	10044565
SMM4H2022j44ic8nGDBGDrQgX	ADE	64	84	tension in my nerves	10043272
SMM4H2022j44ic8nGDBGDrQgX	ADE	97	104	shaking	10040528
SMM4H2022d9WMNFhkLRJ11bcF	ADE	39	43	sick	10016365
SMM4H20226FcS11CpAn6edFWy	ADE	6	15	Nightmare	10029414
SMM4H20226FcS11CpAn6edFWy	ADE	29	34	awake	10022437
SMM4H2022PxVuR1k0KT1fLYoF	ADE	13	24	eh whatever	10002942
SMM4H2022523JUXzccxY8lrvX	ADE	3	9	wailed	10011469
SMM4H2022523JUXzccxY8lrvX	ADE	41	48	sobbing	10011469
SMM4H2022523JUXzccxY8lrvX	ADE	85	109	DISCONTINUATION SYNDROME	10048010
SMM4H20227bvnu3PeSSDDAu77	ADE	109	118	insomniac	10022437
SMM4H2022ntKZGggLnApGYZ0i	ADE	78	91	night visions	10017375
SMM4H2022anMoAMt49ADycI5q	ADE	20	36	sleep past 24hrs	10041349
SMM4H2022anMoAMt49ADycI5q	ADE	114	125	tummy pains	10045149
SMM4H2022REqvQ2dNvQvQKc7n	ADE	106	115	exhausted	10015667
SMM4H2022XfRAbdvQJ6KI1WpW	ADE	70	84	reduces libido	10024870
SMM4H2022XfRAbdvQJ6KI1WpW	ADE	96	104	lethargy	10024262
SMM4H2022GfmhwnednThsrmgK	ADE	43	54	gain weight	10047896
SMM4H20220jr6eygoqMCyMuH3	ADE	5	13	paranoia	10033864
SMM4H20220jr6eygoqMCyMuH3	ADE	21	35	leg is itching	10023091
SMM4H2022w1YXGTSIFEMX4Szm	ADE	42	48	zombie	10016384
SMM4H2022w1YXGTSIFEMX4Szm	ADE	59	75	hating the world	10023000
SMM4H20226q123cApd9RXzQXP	ADE	81	86	drunk	10016330
SMM4H20226q123cApd9RXzQXP	ADE	88	98	staggering	10041902
SMM4H20226q123cApd9RXzQXP	ADE	100	111	blurry-eyed	10005889
SMM4H20226q123cApd9RXzQXP	ADE	113	120	amnesic	10027175
SMM4H2022wlorJoKQYgYSlDpR	ADE	65	75	drowsiness	10013649
SMM4H2022wlorJoKQYgYSlDpR	ADE	76	86	sleepiness	10041014
SMM4H2022wlorJoKQYgYSlDpR	ADE	87	97	GI effects	10018028
SMM4H20226SwfehHZALk6ykPS	ADE	10	18	Crippled	10049278
SMM4H20226SwfehHZALk6ykPS	ADE	92	106	Tendon rupture	10043248
SMM4H2022UEzGwUQC9blv31HP	ADE	89	97	crippled	10049278
SMM4H2022KnLsIdz4mQXYohp9	ADE	22	26	sick	10016365
SMM4H2022KnLsIdz4mQXYohp9	ADE	67	77	Withdrawal	10048010
SMM4H2022Gk5Uxx7TKrtLQPLR	ADE	35	41	HUNGRY	10020466
SMM4H2022Gk5Uxx7TKrtLQPLR	ADE	43	63	Prop my eyelids open	10041349
SMM4H2022tk6OK5tX9EobuBUq	ADE	76	93	connective tissue	10061087
