SMM4H2022d927ZRaq8oqf7RAH	ADE	130	134	high
SMM4H20224uGcw5cza8yicY3R	ADE	21	32	WITHDRAWALS
SMM4H20224ggjI0EW9enpNnjk	ADE	8	24	blew out my arms
SMM4H20224ggjI0EW9enpNnjk	ADE	31	36	heels
SMM4H20224ggjI0EW9enpNnjk	ADE	50	54	hurt
SMM4H20224ggjI0EW9enpNnjk	ADE	76	80	pain
SMM4H2022cBh1eQg5wuDb3ZEX	ADE	18	23	vomit
SMM4H2022cBh1eQg5wuDb3ZEX	ADE	45	54	migraines
SMM4H2022xz8j6sHRsh2TMJxR	ADE	31	47	Bizarre thoughts
SMM4H20224r68wOQ1TFY0T6fW	ADE	11	20	irritated
SMM4H20224r68wOQ1TFY0T6fW	ADE	47	66	can't think as fast
SMM4H2022Qt6yyV889onnyv43	ADE	86	92	zombie
SMM4H2022eNoXBMQllynOqQlA	ADE	28	45	flu Iike symptoms
SMM4H2022eNoXBMQllynOqQlA	ADE	47	62	aches and pains
SMM4H2022eNoXBMQllynOqQlA	ADE	64	71	shivers
SMM4H2022eNoXBMQllynOqQlA	ADE	74	80	sweats
SMM4H2022eVCfpDwjILkvZqei	ADE	101	105	rage
SMM4H2022JqxDSECM3knLYFu5	ADE	31	36	Aches
SMM4H2022JqxDSECM3knLYFu5	ADE	45	54	back pain
SMM4H2022JqxDSECM3knLYFu5	ADE	63	81	Swollen lower legs
SMM4H2022JqxDSECM3knLYFu5	ADE	87	102	fluid retention
SMM4H2022BUZVwA4AhjFwIc5k	ADE	31	47	comedown is hell
SMM4H2022BUZVwA4AhjFwIc5k	ADE	120	130	zap noises
SMM4H20221h0rCQQIZ8uneVfj	ADE	32	48	inability to cry
SMM4H20221h0rCQQIZ8uneVfj	ADE	56	64	dry eyed
SMM4H2022XHWOXPzFbhXym1pA	ADE	28	38	over think
SMM4H2022XHWOXPzFbhXym1pA	ADE	66	71	angry
SMM4H2022x3nbWxlZNKzyztqU	ADE	4	9	tired
SMM4H2022x3nbWxlZNKzyztqU	ADE	49	56	naptime
SMM4H2022xZM2CDZyUCTfsM2a	ADE	27	43	blew out my arms
SMM4H2022xZM2CDZyUCTfsM2a	ADE	50	55	heels
SMM4H2022xZM2CDZyUCTfsM2a	ADE	69	73	hurt
SMM4H2022xZM2CDZyUCTfsM2a	ADE	95	99	pain
SMM4H2022ZqvKsQEsr0Iq0Pcj	ADE	7	12	wired
SMM4H2022ZqvKsQEsr0Iq0Pcj	ADE	14	26	Not sleeping
SMM4H20225QzXooOeZjdePvSv	ADE	17	40	tendons in lots of pain
SMM4H20225QzXooOeZjdePvSv	ADE	60	79	hands barely usable
SMM4H20227DXTMFhwp9ejjxBw	ADE	56	69	brain shivers
SMM4H20227DXTMFhwp9ejjxBw	ADE	110	120	withdrawal
SMM4H2022t5xoRjKv7l52kTGP	ADE	116	131	barely function
SMM4H2022XmLA51zbG2WrvYNh	ADE	0	13	Restless arms
SMM4H2022XmLA51zbG2WrvYNh	ADE	0	24	restless arms &amp; legs
SMM4H2022ZRsMTUj6RpbtQWe9	ADE	10	18	sleeping
SMM4H2022k25IXYL24MogWtUX	ADE	101	112	gain weight
SMM4H2022Bsi55XfbbUXKKP33	ADE	74	80	zombie
SMM4H2022sYMdXL20LaqcUote	ADE	43	50	ab pain
SMM4H2022sYMdXL20LaqcUote	ADE	52	58	cramps
SMM4H2022sYMdXL20LaqcUote	ADE	59	65	nausea
SMM4H2022sYMdXL20LaqcUote	ADE	66	75	vomitting
SMM4H2022sYMdXL20LaqcUote	ADE	77	81	skin
SMM4H2022sYMdXL20LaqcUote	ADE	82	96	joint problems
SMM4H2022sYMdXL20LaqcUote	ADE	98	113	ulcers in mouth
SMM4H2022sYMdXL20LaqcUote	ADE	114	121	fatique
SMM4H2022Ic6cwEtFeJB2T9K1	ADE	85	98	reacted badly
SMM4H2022PdRePYtGlDEhRo9q	ADE	77	80	ill
SMM4H2022nfVvCVg7WVGKrfgc	ADE	45	48	OCD
SMM4H2022kZSW7UHRW4hnAZMd	ADE	14	30	pee way too much
SMM4H2022kZSW7UHRW4hnAZMd	ADE	111	120	dehydrate
SMM4H2022OGUKd4Q0wJBIFE5d	ADE	5	9	rant
SMM4H2022OGUKd4Q0wJBIFE5d	ADE	26	35	withdrawl
SMM4H2022ppi7544AVVGZnuc0	ADE	11	20	addiction
SMM4H2022ppi7544AVVGZnuc0	ADE	67	77	dependance
SMM4H2022ppi7544AVVGZnuc0	ADE	106	114	headache
SMM4H2022XaAWQgLEpvxyryK1	ADE	96	105	depressed
SMM4H2022GrUL6WTxEGFL5oAg	ADE	24	47	felt like sumo wrestler
SMM4H20221q0l2kkUgIzVMMcs	ADE	48	61	urge to vomit
SMM4H20221q0l2kkUgIzVMMcs	ADE	70	85	feel disgusting
SMM4H202273zqs877eP0sxb4Y	ADE	48	73	cleaned my entire kitchen
SMM4H202273zqs877eP0sxb4Y	ADE	80	83	3am
SMM4H2022OtxIez537Esm9LMb	ADE	57	66	migraines
SMM4H2022OtxIez537Esm9LMb	ADE	116	121	tired
SMM4H2022wnNbdqMUxiWeywPm	ADE	4	8	high
SMM4H2022NT8MvTeEFiodsFgv	ADE	90	102	pancreatitis
SMM4H2022NT8MvTeEFiodsFgv	ADE	107	125	digestive problems
SMM4H2022SPLdFkMPXmESFbQq	ADE	46	54	addicted
SMM4H2022RXWlwwVt6yQyP4fw	ADE	33	41	headache
SMM4H2022RXWlwwVt6yQyP4fw	ADE	49	57	shoulder
SMM4H2022RXWlwwVt6yQyP4fw	ADE	62	71	neck ache
SMM4H2022RXWlwwVt6yQyP4fw	ADE	67	71	ache
SMM4H2022RXWlwwVt6yQyP4fw	ADE	73	88	lower back pain
SMM4H2022RXWlwwVt6yQyP4fw	ADE	90	100	weak knees
SMM4H2022RXWlwwVt6yQyP4fw	ADE	102	109	limping
SMM4H2022AemspyQ0a9IPQYXw	ADE	20	29	tourettes
SMM4H2022AemspyQ0a9IPQYXw	ADE	51	58	Twitchy
SMM4H2022QdRrOGi2v3pRbpHE	ADE	91	100	addiction
SMM4H2022zVPXYMJEHYOlQ6Ib	ADE	68	77	addiction
SMM4H2022AJAFtU4kMAs2Yqg9	ADE	56	62	hungry
SMM4H2022AJAFtU4kMAs2Yqg9	ADE	73	106	tear my own face off &amp; eat it
SMM4H2022AJAFtU4kMAs2Yqg9	ADE	110	113	cry
SMM4H2022QgR91vo6v6m62Q7o	ADE	51	64	whacks me out
SMM4H2022QgR91vo6v6m62Q7o	ADE	80	86	asleep
SMM4H2022quEKjdHKl010FZVp	ADE	62	65	TMJ
SMM4H2022quEKjdHKl010FZVp	ADE	66	75	headaches
SMM4H2022VNoWz2REYRTcFy6o	ADE	71	76	aches
SMM4H2022VNoWz2REYRTcFy6o	ADE	93	108	lower back ache
SMM4H2022VNoWz2REYRTcFy6o	ADE	113	123	weak knees
SMM4H2022GiUloKHmhkRr7RfK	ADE	53	57	sick
SMM4H2022dlfE0CN0EQZ8Yycc	ADE	14	22	allergic
SMM4H2022gAqLbjRYmWBB6p2q	ADE	68	72	sick
SMM4H2022dh7rJkBPm1DWMRQ3	ADE	40	56	hating the world
SMM4H202297JG3GRL0r7F3oii	ADE	82	97	steal your soul
SMM4H202297JG3GRL0r7F3oii	ADE	113	120	bloated
SMM4H202297JG3GRL0r7F3oii	ADE	121	127	zombie
SMM4H2022JgPZ75dlpC8C6C3H	ADE	51	70	not working as well
SMM4H2022JgPZ75dlpC8C6C3H	ADE	125	131	sleepy
SMM4H2022rePGx8abzfugJCVH	ADE	56	78	like taking rat poison
SMM4H2022FLGHUTXktB5H1zIS	ADE	122	136	worsening pain
SMM4H2022nWaoQ8tSxj8QFmkG	ADE	53	62	hypomania
SMM4H2022Fk2pL4jxbiufAQz2	ADE	22	37	sleep paralysis
SMM4H2022Fk2pL4jxbiufAQz2	ADE	71	84	muscle spasms
SMM4H2022Fk2pL4jxbiufAQz2	ADE	71	84	muscle spasms
SMM4H202229fanYISYc0jXnR2	ADE	47	52	tired
SMM4H2022ZoKc24UU9qSskusS	ADE	84	106	blood pressure dropped
SMM4H2022ZoKc24UU9qSskusS	ADE	116	129	couldn't walk
SMM4H2022oartCOZedxGoF34r	ADE	38	47	sex drive
SMM4H2022oartCOZedxGoF34r	ADE	50	56	libido
SMM4H2022oartCOZedxGoF34r	ADE	85	95	withdrawal
SMM4H2022seOX3nx6bNIH0lhF	ADE	85	94	screaming
SMM4H2022seOX3nx6bNIH0lhF	ADE	99	105	crying
SMM4H2022zoIyzS080QH8bpUP	ADE	1	15	arms stil hurt
SMM4H2022zoIyzS080QH8bpUP	ADE	26	57	tendons is like a razor to rope
SMM4H2022zoIyzS080QH8bpUP	ADE	92	98	weaker
SMM4H2022zoIyzS080QH8bpUP	ADE	105	115	won't heal
SMM4H20221sHBtdZJBsGJ3LwR	ADE	28	33	tired
SMM4H2022fREh2XI74TWyahQ6	ADE	16	31	lower back pain
SMM4H2022fREh2XI74TWyahQ6	ADE	52	60	crippled
SMM4H2022TVN7KsMM5gevyWhp	ADE	64	78	neuro problems
SMM4H2022TVN7KsMM5gevyWhp	ADE	80	86	ataxia
SMM4H2022kvYkDcRL5CIlilM5	ADE	24	36	felt nothing
SMM4H2022kvYkDcRL5CIlilM5	ADE	81	119	coming off klonopin and paxil was hell
SMM4H2022YJppxwANJQSY1m9x	ADE	41	46	dream
SMM4H20223cfivADgM73dcaqE	ADE	122	143	groggy in the morning
SMM4H2022iCyAAqhPCL1hN6sz	ADE	106	113	painful
SMM4H2022xEKriuQOHMJvxv6S	ADE	17	22	burns
SMM4H2022Uha48w7IbkKucWEv	ADE	89	94	hurts
SMM4H2022vMG4BOxp9R3ylT60	ADE	61	70	zombified
SMM4H2022faF270d5ACiHD09X	ADE	37	41	flat
SMM4H2022faF270d5ACiHD09X	ADE	77	88	weight gain
SMM4H2022EyMGRETJHSunPFam	ADE	52	68	messed up dreams
SMM4H2022mvBLdiGdRpznis6F	ADE	83	95	racing heart
SMM4H2022mvBLdiGdRpznis6F	ADE	100	112	palpitations
SMM4H2022vDOYDgyJZxi3AfWr	ADE	4	16	not sleeping
SMM4H20223tmTYWiaG5Gx8AXQ	ADE	112	124	messed me up
SMM4H2022jT1k3ZJRIRFr8vdN	ADE	47	52	aches
SMM4H2022jT1k3ZJRIRFr8vdN	ADE	57	62	pains
SMM4H2022mwTwNQe8c7qELvoj	ADE	29	39	withdrawal
SMM4H2022mwTwNQe8c7qELvoj	ADE	49	68	feel kinda terrible
SMM4H2022VCg967jaRwauB7M6	ADE	39	51	gained 40lbs
SMM4H2022TVxkoVV8POivz2cg	ADE	102	130	inside i was still screaming
SMM4H2022gdrlP9V98OjgYn1h	ADE	101	121	metabolic"" syndrome
SMM4H2022WhYWRNGFEkALdgiB	ADE	17	30	knocks me out
SMM4H2022UjUoWAcioXwoXrmN	ADE	39	52	muscle spasms
SMM4H2022UjUoWAcioXwoXrmN	ADE	100	115	fluid retention
SMM4H2022UjUoWAcioXwoXrmN	ADE	122	128	mobile
SMM4H2022DtQbxC8jee3yAjEg	ADE	84	88	Rash
SMM4H2022DtQbxC8jee3yAjEg	ADE	114	122	Glaucoma
SMM4H2022rEAo0MhuRcPQGMcx	ADE	119	135	shot my daughter
SMM4H2022x224e9kpbUotQ83B	ADE	21	28	lo0o0py
SMM4H2022x224e9kpbUotQ83B	ADE	69	91	thirty minutes to type
SMM4H2022x224e9kpbUotQ83B	ADE	99	138	waking up without knowing I feel asleep
SMM4H2022bRO6gxOfmAidtYpq	ADE	52	57	pains
SMM4H2022bRO6gxOfmAidtYpq	ADE	104	119	fluid retention
SMM4H2022MaoNl62q5dfg0X43	ADE	69	83	sleep for days
SMM4H2022MaoNl62q5dfg0X43	ADE	69	83	sleep for days
SMM4H2022lYwPycpPzTEZeqC9	ADE	37	46	addictive
SMM4H2022lYwPycpPzTEZeqC9	ADE	64	72	sedating
SMM4H2022B1t3y1YzW1o9IXRS	ADE	27	37	physically
SMM4H2022B1t3y1YzW1o9IXRS	ADE	42	58	mentally drained
SMM4H2022RBeuKIpaZmSt4HSL	ADE	66	96	neck, back, hip, and leg aches
SMM4H2022RBeuKIpaZmSt4HSL	ADE	72	96	back, hip, and leg aches
SMM4H2022RBeuKIpaZmSt4HSL	ADE	78	96	hip, and leg aches
SMM4H2022RBeuKIpaZmSt4HSL	ADE	87	96	leg aches
SMM4H2022nWt7PzfteIMGo4un	ADE	70	79	headaches
SMM4H2022FxnzX8o6akC1A8AC	ADE	79	114	common for apartments to be haunted
SMM4H20221RQKhLykLMydtDkw	ADE	110	124	antipsychotics
SMM4H2022WZ6hXqt3P5tmzGQW	ADE	95	105	withdrawal
SMM4H20229SZCO8asIBmAO1pd	ADE	33	38	Pains
SMM4H2022vRV5fKveap2qzfsJ	ADE	0	42	Feels like one of those 5-cup #coffee days
SMM4H2022wwloDYCyWIjib2Pb	ADE	106	119	stay in shape
SMM4H2022AQvFCYJIZ75CZT6K	ADE	70	73	ill
SMM4H2022MOFJilJuTfgGcuTL	ADE	26	34	lucidity
SMM4H2022LJ7qxW0qCFcTeWuK	ADE	12	33	dreams became vivider
SMM4H2022OaoS9I9bDMG8rygb	ADE	0	6	Bombed
SMM4H2022OaoS9I9bDMG8rygb	ADE	89	107	sleep all the time
SMM4H20223IJtOyXw7GygaK1v	ADE	42	53	after sting
SMM4H2022ZTkHtJ9K2fHRHiVH	ADE	62	94	look at my Farrah Fawcett poster
SMM4H2022aMpoXKTGKn4VN0L0	ADE	60	70	withdrawal
SMM4H2022R9V4kSdIi5istPUq	ADE	69	73	sick
SMM4H2022fgJeGOYO5LdpZuaD	ADE	59	68	egg burps
SMM4H2022C1iYDPNfNKvnS5Mg	ADE	96	114	increase my weight
SMM4H2022lXxReHKyHHDjTInF	ADE	47	67	rage breaking things
SMM4H2022tMlhJfENTacYmpBJ	ADE	6	10	sick
SMM4H20222vtDinnXG9Q9ai0O	ADE	31	37	nauaea
SMM4H20222vtDinnXG9Q9ai0O	ADE	91	105	kicking my ass
SMM4H20226kdflee3hHSKSLLR	ADE	24	67	can't even get whipped cream out of the can
SMM4H20226kdflee3hHSKSLLR	ADE	72	101	arms just keep getting worse.
SMM4H2022PEtV7oJJ4oeGgInX	ADE	84	94	withdrawal
SMM4H2022FsFXsrgZx5McigLW	ADE	9	16	DIZZING
SMM4H2022FsFXsrgZx5McigLW	ADE	109	120	feel so Ick
SMM4H2022MxVK4Kr3BOKdqyVq	ADE	37	59	doing things difficult
SMM4H2022MxVK4Kr3BOKdqyVq	ADE	99	110	fall asleep
SMM4H2022cyNaBGtN3XzJsezy	ADE	34	58	shooting pains down arms
SMM4H2022cyNaBGtN3XzJsezy	ADE	34	69	shooting pains down arms &amp; legs
SMM4H2022cyNaBGtN3XzJsezy	ADE	93	102	body ache
SMM4H2022dKAzjrSGg5ecoi0S	ADE	68	79	lightweight
SMM4H2022lotbVruKigtPwGzr	ADE	42	47	tired
SMM4H2022lotbVruKigtPwGzr	ADE	54	62	in a fog
SMM4H20229zMNQ7V95TYkkttX	ADE	14	30	dont get it, sex
SMM4H2022n7g9BpX0YtrwMNIF	ADE	80	95	slept 13-14 hrs
SMM4H2022n7g9BpX0YtrwMNIF	ADE	112	123	feel wasted
SMM4H202281Eg2d0wun0cK4UH	ADE	22	36	intense dreams
SMM4H20223FbV5c7juVUOy8Lu	ADE	82	123	you can check in, but you can never leave
SMM4H2022VSlQdndtUOoYrpWj	ADE	40	50	withdrawal
SMM4H2022VSlQdndtUOoYrpWj	ADE	67	76	emotional
SMM4H2022VSlQdndtUOoYrpWj	ADE	109	124	crawl in a hole
SMM4H2022tG4dILAp3p4ef81P	ADE	40	62	dark night of the soul
SMM4H2022cZSFCv9giGkQiTio	ADE	94	105	gastro pain
SMM4H2022cZSFCv9giGkQiTio	ADE	130	136	crying
SMM4H202293rUCWHnZXH3Qwzm	ADE	117	127	withdrawal
SMM4H2022U217mBTbSmjNI27J	ADE	121	133	just woke up
SMM4H2022H6m1Wzlz1SRhJ9Vy	ADE	49	64	weight I put on
SMM4H2022ZGyiKVCMmfPa1IxT	ADE	73	86	carb cravings
SMM4H2022sVRoF9tnx9cfi5PM	ADE	85	102	shouldn't wake up
SMM4H2022g1kUHszcigvBbSjt	ADE	78	85	tremors
SMM4H2022uTLDGdWyQZoMctLW	ADE	55	66	withdrawals
SMM4H2022uTLDGdWyQZoMctLW	ADE	106	110	sick
SMM4H2022uTLDGdWyQZoMctLW	ADE	112	121	withdraws
SMM4H2022uTLDGdWyQZoMctLW	ADE	123	135	sicksicksick
SMM4H2022GeW2mGArOLmn74V7	ADE	75	80	aches
SMM4H2022GeW2mGArOLmn74V7	ADE	85	90	pains
SMM4H2022wyM8jhDvp5kKKn18	ADE	54	70	Trying to get up
SMM4H2022AXnne7yioko9K2GX	ADE	41	44	JCV
SMM4H2022AXnne7yioko9K2GX	ADE	60	63	JCV
SMM4H2022UA3EbTRs7DQUyOyd	ADE	47	78	hip joints just started hurting
SMM4H2022yQphZd7iNCR1ML4S	ADE	44	48	sick
SMM4H2022yQphZd7iNCR1ML4S	ADE	82	90	seizures
SMM4H2022yQphZd7iNCR1ML4S	ADE	82	90	seizures
SMM4H2022MPnEeyOkSclgaOMa	ADE	80	86	bowels
SMM4H2022qu8r7A0mHZjaeeTA	ADE	126	136	withdrawal
SMM4H2022uWAzmvXiLv4Fe1XW	ADE	97	109	Broken sleep
SMM4H2022OQDxH5abIi4FPaUM	ADE	51	61	dehydrates
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	44	53	depressed
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	44	53	depressed
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	73	78	angry
SMM4H2022f6bNqaDOCuYNpi9f	ADE	52	70	Respiratory issues
SMM4H2022f6bNqaDOCuYNpi9f	ADE	127	138	lung issues
SMM4H2022G0nM6eplEViEhODF	ADE	88	120	smelled"" a pungent solvent odor
SMM4H2022G0nM6eplEViEhODF	ADE	124	129	smell
SMM4H20225iIAsodpdgfkrgjQ	ADE	26	31	Chemo
SMM4H20225iIAsodpdgfkrgjQ	ADE	89	107	destroyed my lungs
SMM4H2022VR1OehNgsG4nFroM	ADE	24	32	headache
SMM4H2022VR1OehNgsG4nFroM	ADE	37	43	nausea
SMM4H2022NTISQKWR1U3fBhtV	ADE	13	27	t cell went up
SMM4H2022OeeKl7xKWUdkEe7B	ADE	107	123	hair falling out
SMM4H2022FmgnRRW5LwTZ7zhA	ADE	28	36	eyesight
SMM4H2022FmgnRRW5LwTZ7zhA	ADE	64	98	awesome vision, to wearing glasses
SMM4H2022YLjDHQ7Y41LyTqdK	ADE	89	97	insomnia
SMM4H20225dJuVbiYm6nLzpfp	ADE	30	38	cravings
SMM4H2022RKhOFHS1knqIexJf	ADE	32	42	alcoholism
SMM4H2022RKhOFHS1knqIexJf	ADE	65	73	cravings
SMM4H2022LD9h4EDZHNbAEZXI	ADE	116	122	sleepy
SMM4H20222P2BlMXOkd0tHhiL	ADE	53	69	tremors in hands
SMM4H20222P2BlMXOkd0tHhiL	ADE	53	78	tremors in hands and legs
SMM4H20222P2BlMXOkd0tHhiL	ADE	80	95	Body would rock
SMM4H20222P2BlMXOkd0tHhiL	ADE	110	122	Restlessness
SMM4H20222P2BlMXOkd0tHhiL	ADE	124	135	Desperation
SMM4H2022O5zYR3Okt9vTPFDG	ADE	57	78	feet are always going
SMM4H2022O5zYR3Okt9vTPFDG	ADE	89	115	twirls her hair constantly
SMM4H2022elXW4zKRzUELZsez	ADE	33	45	restlessness
SMM4H2022elXW4zKRzUELZsez	ADE	57	76	did make my legs go
SMM4H2022j44ic8nGDBGDrQgX	ADE	1	8	Tremors
SMM4H2022j44ic8nGDBGDrQgX	ADE	64	84	tension in my nerves
SMM4H2022j44ic8nGDBGDrQgX	ADE	97	104	shaking
SMM4H2022d9WMNFhkLRJ11bcF	ADE	39	43	sick
SMM4H20226FcS11CpAn6edFWy	ADE	6	15	Nightmare
SMM4H20226FcS11CpAn6edFWy	ADE	29	34	awake
SMM4H2022PxVuR1k0KT1fLYoF	ADE	13	24	eh whatever
SMM4H2022523JUXzccxY8lrvX	ADE	3	9	wailed
SMM4H2022523JUXzccxY8lrvX	ADE	41	48	sobbing
SMM4H2022523JUXzccxY8lrvX	ADE	85	109	DISCONTINUATION SYNDROME
SMM4H20227bvnu3PeSSDDAu77	ADE	109	118	insomniac
SMM4H2022ntKZGggLnApGYZ0i	ADE	78	91	night visions
SMM4H2022anMoAMt49ADycI5q	ADE	20	36	sleep past 24hrs
SMM4H2022anMoAMt49ADycI5q	ADE	114	125	tummy pains
SMM4H2022REqvQ2dNvQvQKc7n	ADE	106	115	exhausted
SMM4H2022XfRAbdvQJ6KI1WpW	ADE	70	84	reduces libido
SMM4H2022XfRAbdvQJ6KI1WpW	ADE	96	104	lethargy
SMM4H2022GfmhwnednThsrmgK	ADE	43	54	gain weight
SMM4H20220jr6eygoqMCyMuH3	ADE	5	13	paranoia
SMM4H20220jr6eygoqMCyMuH3	ADE	21	35	leg is itching
SMM4H2022w1YXGTSIFEMX4Szm	ADE	42	48	zombie
SMM4H2022w1YXGTSIFEMX4Szm	ADE	59	75	hating the world
SMM4H20226q123cApd9RXzQXP	ADE	81	86	drunk
SMM4H20226q123cApd9RXzQXP	ADE	88	98	staggering
SMM4H20226q123cApd9RXzQXP	ADE	100	111	blurry-eyed
SMM4H20226q123cApd9RXzQXP	ADE	113	120	amnesic
SMM4H2022wlorJoKQYgYSlDpR	ADE	65	75	drowsiness
SMM4H2022wlorJoKQYgYSlDpR	ADE	76	86	sleepiness
SMM4H2022wlorJoKQYgYSlDpR	ADE	87	97	GI effects
SMM4H20226SwfehHZALk6ykPS	ADE	10	18	Crippled
SMM4H20226SwfehHZALk6ykPS	ADE	92	106	Tendon rupture
SMM4H2022UEzGwUQC9blv31HP	ADE	89	97	crippled
SMM4H2022KnLsIdz4mQXYohp9	ADE	22	26	sick
SMM4H2022KnLsIdz4mQXYohp9	ADE	67	77	Withdrawal
SMM4H2022Gk5Uxx7TKrtLQPLR	ADE	35	41	HUNGRY
SMM4H2022Gk5Uxx7TKrtLQPLR	ADE	43	63	Prop my eyelids open
SMM4H2022tk6OK5tX9EobuBUq	ADE	76	93	connective tissue
SMM4H2022tk6OK5tX9EobuBUq	ADE	94	99	lungs
SMM4H2022tk6OK5tX9EobuBUq	ADE	104	111	thyroid
SMM4H2022LS9vUKbTtM9UV85M	ADE	78	84	drowsy
SMM4H2022LS9vUKbTtM9UV85M	ADE	110	114	high
SMM4H2022SrzOoY44VG6Ovm0N	ADE	25	29	high
SMM4H2022SrzOoY44VG6Ovm0N	ADE	46	67	feel like throwing up
SMM4H2022LgUOdIeAIlEcYLJ6	ADE	22	27	burns
SMM4H2022WGds4xVyjE9aRqNZ	ADE	41	67	weird &amp; bizarre dreams
SMM4H2022DIaJVzfIF4MZddQ2	ADE	41	59	anaphylactic shock
SMM4H2022DIaJVzfIF4MZddQ2	ADE	66	77	almost died
SMM4H2022F7U5N00BPS5RFGv6	ADE	15	42	nose feel like its bleeding
SMM4H2022Nj9NwBtIxjwnZmcb	ADE	81	85	weak
SMM4H20220gTJWpuG9Zmj5EP6	ADE	69	77	crippled
SMM4H2022pLd8TRRk804IulMO	ADE	9	21	numb to feel
SMM4H2022TFhzYBheuUpo2SOB	ADE	63	73	withdrawal
SMM4H2022Twd5Qf0A8pjtJeAw	ADE	56	62	sleepy
SMM4H2022d6Kx9hYDGR2GwSSs	ADE	58	65	vertigo
SMM4H2022B3gq6aFZpoMNdMxj	ADE	40	51	with drawls
SMM4H2022OmIksUDKaib8BYK2	ADE	31	40	dizziness
SMM4H2022XT6EWoUyfcWf3PJU	ADE	78	85	wdrawal
SMM4H2022HhrEKmhfNJ0XxtZc	ADE	13	17	mood
SMM4H2022KqEgit27yTTX3wvk	ADE	107	116	migraines
SMM4H2022yXWoUTRpc1Q6NQ4Q	ADE	53	63	nightmares
SMM4H2022vouQhAUckmEEapMV	ADE	77	88	withdrawals
SMM4H2022424F8MnA4PZrTCWk	ADE	10	19	withdrawl
SMM4H2022NMTK5a7GN1lIj9Gs	ADE	41	47	Vomits
SMM4H20220cp8vZcBcp3C8o83	ADE	0	6	Crying
SMM4H20220cp8vZcBcp3C8o83	ADE	69	79	withdrawls
SMM4H2022x4Y5cYuDVY21jQSW	ADE	28	57	coming off effexor is NOT fun
SMM4H2022ETy3F7uGnSHh7ju4	ADE	22	31	headaches
SMM4H2022ETy3F7uGnSHh7ju4	ADE	33	44	no appetite
SMM4H2022qXr6EaNu9IJU9FNz	ADE	17	49	coming off Effexor was the worst
SMM4H2022wv2Sq3ey6t00Ymur	ADE	117	129	irritability
SMM4H2022d90hSD4KmfSVX6l9	ADE	101	108	rebound
SMM4H2022aCdxcGlAwPr4efds	ADE	49	59	eyes worse
SMM4H2022GjtgenVOz4mcCjBc	ADE	87	93	weight
SMM4H2022imGbQ7QLByhuGgyF	ADE	60	63	nap
SMM4H2022GGViPD4UXrpST5lJ	ADE	42	62	zap me of all energy
SMM4H2022GGViPD4UXrpST5lJ	ADE	121	137	not feeling good
SMM4H20220EbDlejjO1pA0FnD	ADE	20	30	see shapes
SMM4H2022mj8BpnYhNLI1EV1b	ADE	60	88	feel like I can't even stand
SMM4H2022GqwvFQAUMJV47yZc	ADE	36	45	zombified
SMM4H2022JXTsT6SuBHCRC0kT	ADE	100	112	paraesthesia
SMM4H2022X89E6Vz0rCECp5Ao	ADE	20	31	14 hour nap
SMM4H2022w8pa04oFn9xIFpQx	ADE	13	34	Restless Leg Syndrome
SMM4H2022NPhWMfGzATko7bA0	ADE	41	62	messed up my attitude
SMM4H2022NPhWMfGzATko7bA0	ADE	122	126	mean
SMM4H2022bsnRXyzWDM7PHPl6	ADE	49	54	tired
SMM4H2022t0YfX5dAWRj3Duaf	ADE	60	67	fatigue
SMM4H2022t0YfX5dAWRj3Duaf	ADE	81	85	pale
SMM4H2022t0YfX5dAWRj3Duaf	ADE	90	109	lost tons of weight
SMM4H20227ug9H6x8waIlzsGd	ADE	66	75	fuzziness
SMM4H2022TPmXseHez2XTpT93	ADE	84	89	flare
SMM4H2022bwpcf0BhiMUolVhI	ADE	42	46	PAIN
SMM4H2022UfSmRKU2WkbGhqwl	ADE	35	65	like I'm having a heart attack
SMM4H2022UfSmRKU2WkbGhqwl	ADE	69	81	panic attack
SMM4H2022X26c1oBQIgWDlPOg	ADE	21	32	almost died
SMM4H202294jhzmpwqqpgtiws	ADE	38	43	Tired
SMM4H2022RaTYtN5sirUZbLzA	ADE	34	47	wreck my head
SMM4H2022tNlvoYcPIxmdn3PG	ADE	47	54	wt loss
SMM4H2022nT3FiiqCwZYTgg7o	ADE	96	123	irritating my nerve endings
SMM4H2022mSBfVU6VuL6F1RFF	ADE	43	48	yucky
SMM4H2022rvwfV71mHUQV036j	ADE	31	39	lethargy
SMM4H2022c59nZliAlD4NM2fB	ADE	57	63	ataxia
SMM4H2022epl4cSBedfCBPrE1	ADE	20	43	steven johnson syndrome
SMM4H2022jNpo88M3c0HdLuUI	ADE	49	58	addictive
SMM4H2022jNpo88M3c0HdLuUI	ADE	109	123	3 days of hell
SMM4H20225ISpa8ipCfIdzP0M	ADE	0	17	Allergic reaction
SMM4H20225Eg3QYqWyxCmbDA3	ADE	19	27	poisoned
SMM4H20225Eg3QYqWyxCmbDA3	ADE	60	64	pain
SMM4H2022cJW5Cqr4qfNgPmXL	ADE	69	80	hallucinate
SMM4H2022bOyFZcIPMNYaKcoW	ADE	32	46	stomach cramps
SMM4H2022MlJMHZdkWv9uVEeM	ADE	38	42	numb
