	tweet_id	label	user_id	text	created_at
8336	1240655038244151303	0			
860	788923632722534400	0	14633149.0	I’m so tired and so sore that I went upstairs to take ibuprofen and I think I forgot and now I want ibuprofen but don’t wanna die.	10/20/2016 2:03:46 AM
1114	879084378487480320	0	3969564514.0	Please help: Chronic pain after cortisone injection in the hip flexor. I'm 20 years old and I am in pain 24/7, tho… https://t.co/dZ1ve205Cp	6/25/2017 9:10:23 PM
3723	1124100067936342023	1			
15197	833836757414211586	0			
2325	1009783344186314755	0			
5474	515256752934486016	1	2161292051.0	I don't want to be induced..smh I wasn't induced last time but they put me on pitocin and it makes the contractions STRONG AS FUCK!	9/25/2014 9:49:17 PM
12496	901062829083688964	0			
12669	1339055901458751493	0			
9251	1262846146386550787	0			
7164	1247748692917944324	0			
5667	774364666084589568	1	168454073.0	The doctors doubled my dose of oramorph today to 20ml of the 10mg strength. Life of a #spoonie	9/9/2016 9:51:38 PM
5992	1737241054	0	33474865.0	Downed an entire packet of strepsils (lozenges for sore throats) and it hasn't worked. Now I can't get the taste of orange out of my mouth.	5/8/2009 1:06:24 PM
2037	1049349482809364483	0			
5133	579095262020419584	0	122313612.0	Ugh, poor Sullivan. Please work Motrin! https://t.co/QdIkvwzUZm	3/21/2015 1:40:44 AM
2922	1291596586997309447	0			
9245	912383513135116291	0			
4665	1263510827883040770	0			
1408	894423289048727556	0	26963391.0	100% HCA EXTREME Pure Garcinia Cambogia Extract - Highest Potency - 120 Caps - Fast Action Diet Pills: Fat ... - https://t.co/KSNY9aPJWK	8/7/2017 5:01:44 AM
5900	968129943904268288	0	42567929.0	@ThatKevinSmith Glad you're ok. Had the same thing, same artery, etc myself a few months ago (although you had me by 1%). Popping Lipitor and aspirin like candy now. Scary shit but all good.	2/26/2018 12:00:00 AM
984	896045025540407298	0	10545.0	@badeen Benedryl is the only thing that helps me. Knocks me out, tho, so a perfect overnight remedy.	8/11/2017 4:25:56 PM
4560	1291428575867023363	0			
11110	1021970307974946817	0			
3823	1127451460269068293	0			
2699	904846627051065346	0			
872	1248381102256873479	0			
155	1290502613847298054	0			
236	913109194471088128	0			
11531	1246742270801375237	0			
4471	714383671495491584	0	30872631.0	a) disprin 325 mg - 1 tablet b) atorvastatin 80 mg - 1 tablet c) clopitab 150 mg x 2 - 2 tablets  #loadingdose #prevent #💓 #attack	3/28/2016 12:00:00 AM
5561	964827780126052357	0	1538277925.0	@BarryCPearson @ProfTimNoakes I have been on Statins since my early twenties as I have FH. I have refused to go on stronger and stronger drugs save going onto to Crestor when I was 40. Within 6 weeks it affected my memory. I went shopping at my local mall and coudln't remember where I had parked my car.	2/17/2018 12:00:00 AM
8121	1292909083008303111	0			
4862	698311178976632832	0	231179929.0	This Advil® spot from the big game makes me feel good #fastadvilfanatics #sponsored https://t.co/qRTmkxnnvF	2/13/2016 1:02:13 AM
11400	527205334893731840	0			
14753	456078454723600385	0			
956	785329322416599040	0			
4441	990708559922024454	0			
11512	1222966386839957504	0			
15131	1291197355354738691	0			
11659	1272677471893303297	0			
4512	755522630346608641	0	133068945.0	About to take two Benadryl and be knocked out.	7/19/2016 10:00:06 PM
1143	921034368902156288	0	19509884.0	Great. Lipitor is a helluva drug. https://t.co/X7qbTAJN8D	10/19/2017 12:00:00 AM
1650	386628487877890048	0	747925470.0	Fuck ! Forgot to take some aspirin omg ima die 😲😑😒	10/5/2013 11:06:29 PM
5736	875765036924493824	0	2306795278.0	@youHAUTEtoknow Gargle salt water and then cepacol if that doesn't help.	6/16/2017 5:20:30 PM
15164	491024530328928256	0			
4202	655545520312725504	0	78449029.0	If someone brought me benadryl I would eternally grateful	10/18/2015 12:46:46 AM
1073	784052712757456896	0	20476157.0	@JM_Underwood I once went to a group and someone refused to take doctor prescribed gaviscon because she didn't know the syn value.	10/6/2016 3:28:28 PM
180	1016440344957730816	0	8.453712128385475e+17	@realDonaldTrump Dear POTUS, Why can I purchase my Crestor in Canada at a fraction of the cost, versus the state of Oregon?	7/9/2018 12:00:00 AM
13644	1157409041569800199	0			
14093	1271316980201484295	0			
4054	476900256307630081	0	14053433.0	"""i wish i didn't have to do so many prior auths"" said the doctor who writes for livalo"	6/12/2014 12:00:00 AM
8666	1154277349237542913	0			
989	780221836835430401	0	383554229.0	RT @jersing: My favorite character on Keeping Up With The Kardashians is Kourtney's Xanax	9/26/2016 1:45:56 AM
10649	930209260788703243	1			
186	910160456584765441	0			
11573	1243617254035664903	0			
13682	716777085247684612	0			
5747	736629142062391296	0	1909321243.0	"Agree with Dr. Friedlander's answer to ""I weight 150 lbs. I took two .5 Ativan  will I be able to pass a urine drug s..."" - http://htap.u..."	5/28/2016 6:44:08 PM
5654	1016304903440957440	0			
4903	1248309431378554884	0			
5555	1240025420961058823	0			
7301	635833710655483904	1	25726490.0	#rx #drugs suboxone chat room - Hello littlemoremercy! I used opiates for 11 years. I went on methadone for awhile... http://t.co/18cOczV96m	8/24/2015 3:19:04 PM
5052	202978134902050816	0	396224165.0	Thank the freakin lord for Vicks, Tea, Theraflu, Afrin, Sinupret, Vicks Tissues, and Netflix #sick #iwantmyboyfriend	5/17/2012 4:25:33 AM
2472	686314828231610369	0	456859511.0	I wish I had taken a klonopin. Going to see star wars &amp; worried about my friend that's watching B, bc he's pulling separation anxiety bs	1/10/2016 10:33:00 PM
13723	1175179518408945664	0			
11726	1206164138981904389	0			
3465	733535961133416449	1			
6813	963637153166225411	0			
2451	890363235794395137	0	1367161003.0	RT @TcatdaGod: If the government poison y'all food with GMOs is it really that farfetched they might poison you via vaccines	7/27/2017 12:08:32 AM
9810	1288176908455366663	0			
6653	778384508290605056	0	237362427.0	Never popped a xan but I fw this song!! https://t.co/L8hcTpbzsR	9/21/2016 12:05:03 AM
5954	1264185461096013828	0			
9972	978732595151364096	0			
3410	845237653419155456	0	7.615851431611597e+17	Z Drugs And Benzodiazepines Are Creating Addicts https://t.co/XN7A5nab7d	3/24/2017 11:35:34 AM
2630	1246790229169704963	0			
5546	1240252207016161280	0			
5671	722087292278554624	0	2535933164.0	The monthly cocktail; tylenol, ibuprofen,  &amp; midol.. 😩😩😩	4/18/2016 3:40:00 PM
7115	1264998068069556228	0			
7049	1251252942952378375	0			
14951	1323964731682484227	0			
8590	895608449764966404	0			
3523	145805274173800448	0	377098696.0	I should sleep. Nah, I'll stay up and enjoy it... #ambien	12/11/2011 10:01:00 AM
3447	1290824868393627650	0			
9176	919603795486576640	0			
12854	996413567644532737	0			
4969	1288963001073238021	0			
988	1312771194429505539	0			
2447	911341562763849730	0			
5327	962468592552878081	0			
12870	972983041223286790	0			
5207	703345198911393792	0	379827883.0	RT @BJOGTweets: Author Insights: Clinical indication &amp; timing of antenatal corticosteroid administration https://t.co/TLFuOVVUFt https://t.…	2/26/2016 10:25:37 PM
4579	889339028000190468	0			
2486	900409410492694528	0	7.12634935295742e+17	RT @donnahup: Nature Made Digestive Probiotics + Energy B12 can help you get back in the game! #NatureMadeProbiotics AD https://t.co/raFtLi…	8/23/2017 5:28:26 PM
14227	1128562225407565825	0			
6798	760634913179701248	0			
4761	996562378849320965	0	435626480.0	I think it might be time to stop taking Lipitor and see the doctor immediately	5/16/2018 12:00:00 AM
15168	1168793856873156613	1			
8273	1027264404197462018	0			
6065	832094527141838848	0	2468670190.0	RT @2mcgriddles: I need xanax https://t.co/GdZB9Mgyoi	2/16/2017 5:09:29 AM
12492	886928264136200192	0			
1421	704551833524523008	0	164354865.0	RT @bayumbr: @bethanyamberr RIGHT. I took a muscle relaxer and I'M STILL AWAKE	3/1/2016 6:20:21 AM
5802	902641121641119744	0	319215383.0	3-methyl-fentanyl, is 3,000 times as potent as morphine so the possibility of an overdose is enormous	8/29/2017 9:16:28 PM
5659	866458538490515456	0	951634496.0	I got a script for Valium I'm having a good time	5/22/2017 12:59:48 AM
13294	1275445581830225927	0			
6725	811906974493396992	0	532341558.0	Today I decided to model for Tetracycline😂😂😂 damolacomedian @SACOComedian https://t.co/qUg4tIZ8vC	12/22/2016 12:11:21 PM
7164	699820312481898504	0	116968908.0	Too bad I can't resist green vegetables. My levels were never on point... Just like with the alcohol and prozac	2/17/2016 4:58:59 AM
217	554861893337509888	0	1887381900.0	To the film editor of Whiplash: do you need a xanax?	1/13/2015 4:45:58 AM
6900	1289934796718628869	0			
12793	1251256431120191495	0			
1724	1114319281188233223	0			
6176	563805469773287424	0	2600331948.0	like im slurring my words thats how bad benadryl affects me lol	2/6/2015 9:04:33 PM
13389	1193279875836198928	0			
423	891798086821040129	1	317555010.0	when you took 6 excedrins within 24 hours and just read the label that says not to exceed two https://t.co/vunEK8cQTF	7/30/2017 11:10:07 PM
2543	852230492480978945	0	603661603.0	Irregular periods are a common side effect of Depo. You're protected once you get the injection, but you… https://t.co/Efo9swhGmO #pregnancy https://t.co/Rl6ZVm2ej8	4/12/2017 6:42:37 PM
3708	900851795861307393	0	290244170.0	@SallyWst He has a fever. It was 99.2 under his arm then went to 100.1 so I went and got Tylenol and Motrin. And he's just been laying around	8/24/2017 10:46:19 PM
9425	1255468509527789581	0			
5899	680543418418905095	0	25726490.0	#rx #drugs Getting Prescriptions From 2 Different Doctors For Pain Meds But They Are Conditions https://t.co/VKLtzeUMKO	12/26/2015 12:19:29 AM
5268	547276033603670017	0	424538677.0	Prayin dis tylenol helps..	12/23/2014 6:22:28 AM
3647	716274930405490689	0	1173701365.0	so happy about rosuvastatin results! great results on lipids &amp;  cvd non death outcomes!  no diabetes!! 🎉🎉 #acc16 lower ldl by 34%  hope-3	4/2/2016 12:00:00 AM
3638	1005211564234833920	0	892476403.0	Ok, I'll tell the lady with the sick child that she needs to wait while I fill your generic Lipitor. https://t.co/kLw3nvgrDV	6/8/2018 12:00:00 AM
1190	1262519434524135431	0			
8945	948286673607151622	0			
7424	726520602694135808	0			
12822	1244043637861814279	0			
4910	826436083936325633	0	3050243374.0	percoset and codeine please dont take my life	1/31/2017 2:24:51 PM
10432	1033405461570232323	0			
1607	877569529689264129	0			
3784	904416352244346880	0	3239288725.0	@TheyWontLettuce That's nothing.  I'm down with Crestor.	9/3/2017 12:00:00 AM
11592	637278771771482114	0			
11982	1265478228598284294	0			
3890	1319734273667117057	0			
5203	1004765477535547392	0	190507348.0	@MonteroOnBoxing Does this mean I can blame my angry outbursts on my Atenolol and Lipitor?  LOL	6/7/2018 12:00:00 AM
1993	995425943211651073	0	1451596640.0	@Cholerajoe I get you here I might try Crestor and fenofibrate. I think that’s less an issue than gemfibrozil, but I don’t know that it’s a much better solution. Sometimes the guidelines don’t play out the way you’d like them to in real life.	5/12/2018 12:00:00 AM
1782	1331280859119304706	0			
6366	696003733570854912	0	255255997.0	Excedrine Migraine @DeeWeeHerman: What's the best med for a hangover headache	2/6/2016 4:13:15 PM
4915	678475582141685764	0	598767847.0	Robitussin and Vicks will stop the cough and congestion, and put babygirl sound asleep.	12/20/2015 7:22:38 AM
9077	484575172163158016	0			
3907	816873293294600193	0	23369112.0	I'm so good at Facebook when I take Xanax.	1/5/2017 5:05:44 AM
6210	1027192822053720065	1	788219444.0	People are not being informed of statin risk within 2 weeks of Crestor my husband’s hands curled up and he could barely walk. It took almost a year to recover mobility in his fingers.	8/8/2018 12:00:00 AM
4683	700534173690421249	0	44506649.0	@3JeLLy3 I didn’t hit anyone. Thanks to hydro codeine and my wisdom teeth coming in	2/19/2016 4:15:36 AM
2560	1246573602075561988	0			
12951	1193272537830035460	0			
2272	512692001494429696	0	85151902.0	Influenza Disease and Vaccines - National Vaccine Information Center http://t.co/ZlYSn6raCk	9/18/2014 7:57:53 PM
5205	697107883331362818	0	106105458.0	Taking paracetamol while pregnant 'could harm your daughter's fertility' https://t.co/Y23sLbVBL8	2/9/2016 5:20:45 PM
3464	557782471505625088	0	635606019.0	Please pray for her! She ingested 3x her dose of calpol AND Nurofen :( #worstmom	1/21/2015 6:11:18 AM
14810	1226398799595094016	0			
9198	1084146085801660416	0			
11816	913205643242299399	0			
13981	985252369284911109	0			
58	994102006196289536	0	522035349.0	"@cdmpharmacist Especially circa Atorvastatin coming off patent. I dont want ""Atorvastatin Pfizer"" give me the original Lipitor......"	5/9/2018 12:00:00 AM
1307	1122907798029971461	0			
91	1255819154403229696	0			
1362	316974846384930816	0	540134928.0	Morphine is my best friend. Wishing they'd give me an IV bag of that stuff to bring home!	3/27/2013 6:07:47 PM
6133	1251289236570910722	0			
11797	1299289152136114179	0			
1281	803756284876988416	0	62231302.0	Vicodin and oxycodone ..... 😣 look I just need a blunt and food 💁🏽	11/30/2016 12:23:26 AM
1945	1248614283027443719	0			
8112	1222639991928631301	0			
15092	1262521953111465990	0			
13211	1313306677433831424	0			
4034	693090276773097473	0	25726490.0	#rx #drugs cant open eyelid - I am using gabapentin I also have morphine for pain now and again I cant open my ... https://t.co/rpuSrodFUc	1/29/2016 3:16:13 PM
468	903040755316482053	0	1193603432.0	RT @DianaDaybyDay: The Dopamine works.With Diana's arterial blood pressure now stabilised, Dr Martino orders the SAMU driver to move off…	8/30/2017 11:44:28 PM
3202	1260255629031215106	0			
5705	777531384550129664	0	480820227.0	@lvlyblondcloset oh no!! I finally caved and took a Tylenol which slightly helped to where to could sleep. This is rough!	9/18/2016 3:35:02 PM
3910	1312115278688395267	0			
11796	1245022346840125440	0			
736	848631668802027521	0			
10614	1247465051109224453	0			
7170	574008982005809153	0	2341749590.0	cialis usage tips http://t.co/mU7vbvjG8U	3/7/2015 12:49:40 AM
13084	873380628925992961	0			
3126	710970420023992320	0	892476403.0	tell me one more time that your atorvastatin is for cholesterol &amp;amp; i'm going to slap you. i know that! #whyyourpharmacisthatesyou	3/18/2016 12:00:00 AM
8353	1280832570205204484	0			
2584	690691486459932672	1			
7059	899315452928811009	1	463331339.0	Hi all need some advice, I just got off mtx now on xeljanz, really nervous I had the worse side affects from mtx,... https://t.co/drqJkmcOeI	8/20/2017 5:01:27 PM
4666	648705816124596224	0	30697854.0	@brandonbrent10 he gets free samples of rosuvastatin from work, he'll hook me up	9/29/2015 12:00:00 AM
7587	1249249950069743622	0			
7932	916672171707117576	0			
11634	985545122296270854	0			
1191	1174402745362788356	0			
1342	1201197356567408641	0			
6048	734707400045957120	0	31398803.0	Feel so bad. Woke up at 5.30 in agony with my back. Stephen took himself off to the sofa so I could sleep well after taking some tramadol 😭	5/23/2016 11:27:49 AM
829	1248085552202743815	0			
3382	1138558290508623872	0			
4714	946458727464493060	0			
3601	1169505188815810560	0			
118	836982112540626945	0	436158248.0	@morgannx3 excedrine! extra strength relief	3/1/2017 4:51:00 PM
9017	1257580330875142145	0			
1106	598264304505348096	0	2339606615.0	RT @DonStackaveli: First i pop a xan then im feelin myself. 😎	5/12/2015 11:11:40 PM
6463	1289030035098210308	0			
6934	890407408966684674	0	238890783.0	Question: Doctor gave me toridol for pain instead of opiates at the ER. Does this mean they didn t believe me since… https://t.co/p6ZUYwS1NT	7/27/2017 3:04:03 AM
7141	896391407199551488	0	19907949.0	"RT @keisertroll: What if ""blue lives matter"" is a long con to make white people overdose on colloidal silver"	8/12/2017 3:22:20 PM
3386	503636568025088000	0	25388407.0	I'm like a rug on Valium today.	8/24/2014 8:14:49 PM
6544	962181540737265666	1	502149526.0	@laura_stietz @realDonaldTrump @CNN @MSNBC Jeez thanks for the reminder Laura.  Forgot to take my Lipitor this morning.  You’re a lifesaver. 🤣	2/10/2018 12:00:00 AM
14626	1299894637293793287	0			
2422	981943019992526848	1	8.903389323695104e+17	@BruceandPamela But seriously it is difficult to know when to trust a doctor. Sometimes medications are over or wrongly prescribed.  I was taking Lipitor for several years and eventually had serious muscle cramps. I had to force my Dr to change it.	4/5/2018 12:00:00 AM
1220	975485482623815686	0			
6999	918994355599368192	0	3405895605.0	I just ate a burger topped with bacon, pulled pork, and cheese...good thing I'm on Lipitor	10/14/2017 12:00:00 AM
14680	979747495747047424	0			
6487	267496082903273472	0	611396714.0	@Vixsie2010 gave her a nice warm bath, vixs vapor rug &amp; ibuprofen	11/11/2012 5:16:50 AM
2983	823746742445338624	0	964962091.0	RT @whosanto: jus dropped a xanax in my grandmothers tea good vibes all around	1/24/2017 4:18:22 AM
11254	1247598601263603715	0			
6591	874761218791137280	0			
6755	1004748388624142343	0			
3712	1011282534758600706	0			
6364	994647757976584194	1	4461989241.0	@molratty A lot of medications are interchangeable. I am allergic to Penicillin I have to take bactramiacin. I take Lipitor instead of Zocor. I could go on and on...	5/10/2018 12:00:00 AM
1971	616829800955691008	0	23365066.0	@notJFF I only use Benadryl if needed, but rarely due to drying my throat out and a scary feeling of respiratory depression that it brings.	7/3/2015 4:44:19 AM
8792	1063094487478607878	0			
8758	1282774409057636358	0			
7013	868644137943355392	0	586593023.0	@okerland It was a Xyzal ad that inspired that	5/28/2017 1:44:35 AM
12080	773076782094352384	0			
2888	1268137182746890246	0			
5332	756702902043942912	0	437065647.0	RT @aayylmao: tryna do some crazy shit tonight like take a few advils and go to sleep	7/23/2016 4:10:05 AM
5991	747177789644804101	0			
1805	892484134542639106	0	206204055.0	@CWCSonichu So you still take #paxil and #lipitor ? Fucking surprising. Also, your girlfriends aren't real.	8/1/2017 12:00:00 AM
8595	816020525554298880	0			
4072	845693349789143040	0	189869388.0	Amazing how you can't swear on the radio but can sing about molly and Percocets	3/25/2017 5:46:21 PM
11369	1262548285249613831	0			
4295	866192810034077697	0			
3299	28833096106	0	75093.0	Fun Fact: The Walgreens Claritin generic is beyond useless to me. Somehow, worse than nothing. In related news, I am useless today. sniffle.	10/26/2010 10:50:16 PM
12620	1021254218349305862	0			
716	1239947341177765889	0			
2770	525412822583615488	0	137907836.0	GIVEAWAY: Brauer Arnica Cream package valued at over $50. Perfect for all those bumps and bruises!... http://t.co/UHl9CWGwX6	10/23/2014 10:25:53 PM
511	987408151984123906	0			
6831	862870232628695040	0	1431525422.0	after my accident, doctor prescribed me perkies, tabs, and muscle relaxer 😊	5/12/2017 3:21:09 AM
6738	744174707017121796	0	355698504.0	Cocaine for breakfast, Xanax for lunch	6/18/2016 2:27:30 PM
970	903242128721051649	0	22152316.0	RT @YashYanthi: Important to remember! Childhood vaccines help protect against illness&amp; outbreaks in communities https://t.co/2jBl9n2ghd#p…	8/31/2017 1:04:39 PM
4432	541288633970335744	0	68209305.0	Sunglasses and Advil.	12/6/2014 5:50:41 PM
12293	1247269967101333508	0			
1669	942997379124486145	0	9.220069782259507e+17	@KimRN30 I educate all my patients to take at bedtime, excluding atorvastatin.	12/19/2017 12:00:00 AM
4654	495031830370725889	0	2290645969.0	why is crestor huge? is this chewable?	8/1/2014 12:00:00 AM
4737	910507982093463558	0			
14094	1235556462614712325	0			
5337	1262668226384683014	0			
14967	1288779493964881921	0			
524	1247244677880913923	0			
13817	1246556148754534404	0			
2743	1247992056993193991	0			
1254	1276270683580964865	0			
4992	1273763674725822465	0			
10437	1185610396255838213	0			
1462	1255263088896598023	0			
11334	1064061150826946566	0			
4351	895430670956318721	0	1730217306.0	I'd love to know why my psychiatrist prescribed me benzos knowing I'm an addict. I'm not taking them. Piss off.	8/9/2017 11:44:42 PM
980	1027367439305199618	0	349201302.0	@mikeatrook hi! Saw ur email about the new limited Congo coffee-with “chocolaty, coconutty, grapefruity cup of goodness!”- is there real grapefruit ingredients as I cannot take with my Lipitor?  ☺️👵🏻👵🏻👵🏻 thanks. ☕️☕️	8/9/2018 12:00:00 AM
11533	1215002564678373387	0			
6814	1302590541687783424	0			
12490	1067933906941415431	0			
3050	1081160194573316100	0			
3052	377259265398149122	0			
2337	962092202288734213	0			
5146	1004364774463934465	0			
1958	1200398793990127617	0			
3256	607723798423597057	0	20234090.0	@zerode I'm currently trialing amytriptaline as prophylaxis, and trying to monitor efficacy. Not sure I'll stay on it though.	6/8/2015 1:40:19 AM
406	716322071601668096	0	292485953.0	#Kaleo intends to bring Auvi-Q back! https://t.co/9E8shPDltS	4/2/2016 5:51:05 PM
6784	825987444927389697	0	356878916.0	"Me: ""this adderall isn't shit"" *15 minutes later* https://t.co/jem7L26cVR"	1/30/2017 8:42:07 AM
5032	1254320005262512134	0			
6089	1285576897129316356	1			
7408	690899574798483459	0			
5333	1279142797904433159	0			
4344	746120046087278592	0	4121894352.0	@sillylilseal I am sorry for this quick &amp; cuddly monstrosity. I blame the Percocet https://t.co/flyuZ7dM6q	6/23/2016 11:17:35 PM
3729	731840612262117376	1	235906813.0	i've never had problems with lipitor before and i have been off and on it a few times.  but this time it's been longer.  #cholesterolissues	5/15/2016 12:00:00 AM
8270	1334673460962979844	0			
5901	855602115758104577	0	27818124.0	RT @AAP_PROS: We don't have polio either. Thanks to Science. And #Research. And #Vaccines. https://t.co/ceBlyJOuya	4/22/2017 2:00:15 AM
6200	1195322789688942594	0			
7312	341749052616093696	0	1292556420.0	RT @Luvvie: Karen prescribed her patient and lover lethal doses of morphine?!? Lawddd she was reckless. #Mistresses	6/4/2013 2:51:38 AM
2327	892842114844905476	1			
7974	1231680568791851010	0			
4447	752522081003270144	0	25726490.0	New pain medication laws dictating to doctors that they cannot prescribe anything equivalent 120 mg of morphine... https://t.co/IpAtyXzQKn	7/11/2016 3:16:59 PM
368	343604834756345857	0	288629818.0	RT @Pink: Only in Malibu do you find a stray Xanax on the floor of the yoga studio bathroom. Or maybe that's everywhere now... #bliss #ifee…	6/9/2013 5:45:51 AM
11916	856905387685097472	0			
716	281141804861116417	1	581174400.0	@tonytonyb ye still in agony i take tramadol like sweets im floatin rnd all the time haha! Hows maria?	12/18/2012 9:00:04 PM
6059	1032599996540104710	1	190224248.0	Well CVS gave me the wrong prescription so I accidentally took Lipitor last night and now my cholesterol is great	8/23/2018 12:00:00 AM
3034	1262593895881375749	0			
7426	171117203914100736	0			
13301	1247038196514533383	0			
14985	1289166557474684934	0			
468	1269048790490767362	0			
2109	876636006446977025	0	3969564514.0	I hope I die tonight via /r/benzodiazepines https://t.co/lweV58XeKS	6/19/2017 3:01:25 AM
12204	878156040780496896	0			
5115	1247360134709424134	0			
11060	745033692825825284	0			
3321	1192860220193738759	0			
9313	1311969789305184262	0			
1041	1191779683240751106	0			
11815	1288898297139265542	0			
6548	220170444387520514	0	288542486.0	The study did not, however, prove the antipsychotics directly increased the risk of gestational diabetes. http://t.co/U32pMI7S	7/3/2012 3:01:39 PM
5220	1266511168400695303	0			
2089	1044989790960193537	0			
1962	1199068846163820545	0			
4116	1262569042398904327	0			
5730	1029051448120815616	0	9.50906446874579e+17	Sure, sonny, I have high cholesterol, but other than that, I'm healthy as an ox. I took my Lipitor this morning, so go ahead and try me. I dare you.	8/13/2018 12:00:00 AM
14318	1261412093808521220	0			
9993	1288141697273212932	0			
5304	592894148002324481	0	3091486245.0	amoxicillin for cats online http://t.co/0xUcyvnqn1	4/28/2015 3:32:34 AM
6315	885681314036363264	0			
3705	532927417523138560	0	16969561.0	These percocets got me like........ Omg	11/13/2014 4:06:12 PM
836	445668045311447040	0	246390649.0	@lauryngoldberg I used to think about trying Accutane often - had acne for 10+yrs. Somehow..outgrew it. Thanks for writing! @IntoTheGloss	3/17/2014 9:08:36 PM
2838	1215335943252709381	0			
11607	1288611469924466691	0			
3959	1250182783353393155	0			
2902	867444865197633536	1	40674769.0	@clarkhoward i tried to reach lipitor co.about lumps forming in my breast.no respond.cancer/lipitor on internet.switch to simvastatin,good	5/24/2017 12:00:00 AM
4535	865701725147086848	0	7.19970170681172e+17	@NinniBrye well they prescribed me hydro's &amp; ibprofen 800 so I had those. walk on them as much as possible though. that helped me too.	5/19/2017 10:52:29 PM
993	1050166188993638405	0			
1128	577823501874282496	0	145850878.0	Alright - Tuesday, I will conquer you. But first: a nap, Zantac 150, and breathing will help.	3/17/2015 1:27:12 PM
14625	974685839753068545	0			
5941	1012355563785785345	0	8.749385698774876e+17	"@WamsuttaLives @RalfHermsen @JorgeCondeBio @JeffBezos @amazon @PillPack @WSJ i am now never leaving my home.  putting an Amazon chip in my ass, and gonna talk to it everyday.  ""Amazon, deliver me new earbuds, a 1/2 gallon of rum raisin ice cream, my Lipitor 40mg. thanks"""	6/28/2018 12:00:00 AM
527	798965127336886272	0	231427692.0	RT @femmemystique_: Would anyone that takes Inderal (propranolol) for POTS being willing to chat side effects w/ me?	11/16/2016 7:05:05 PM
10678	563887089339891712	0			
8255	931262802135789571	0			
1243	1289954431241338886	0			
501	1297336268901294081	0			
820	952141500804096000	0			
4341	891804747396775936	0	2744610402.0	Chicago giving at-risk inmates overdose-reversing drug naloxone upon their release from jail … https://t.co/5vqB9LS1sc	7/30/2017 11:36:35 PM
11098	1244000958570532868	0			
599	320357691669237761	0	248354928.0	my fever is climbing &amp; i took four Advil just a couple hours ago.. WHAT THE FUCK!	4/6/2013 2:10:00 AM
11749	1288022393445703687	0			
1455	1249811860557369350	0			
3099	1179385129770393601	0			
1406	444822844426686465	0	110414773.0	Thank god for pain relief!! #hipsurgery #painkillers http://t.co/IlU0Co6JI0	3/15/2014 1:10:05 PM
10477	1262497757740359685	0			
4513	737708383118196736	0	101428072.0	i told my doctor this morning that i was gonna try lipitor	5/31/2016 12:00:00 AM
2668	1296840283364167683	0			
9866	1030797300363419652	0			
1729	1108214733512101893	0			
1323	1186361421128523782	0			
3927	904590669213089792	0	1199381041.0	RT @DeseretNews: A naloxone pilot program authorized by the #utleg has helped save 46 lives since the start of 2017. #utpol https://t.co/k…	9/4/2017 6:23:16 AM
822	946530263588274176	0	7.88105363048403e+17	Can you safely take your Blockbuster whilst on Plavix, Lipitor, ASA, and lisinopril? I want my husband off these drugs.@RobertSRedfern	12/28/2017 12:00:00 AM
14544	914936934346215428	0			
4165	904579385755295744	0	50327595.0	@JoshBloomACSH Josh are we related? Bloomsday? June 16? statins lipitor and vivid dreaming taking since 2009. RSVP re statins what in them?	9/4/2017 12:00:00 AM
4188	1289057853324423174	0			
10825	1186706138525364224	1			
5670	1273034761532047362	0			
6697	1086254741779288064	0			
861	849609838241992704	0			
11843	1276164548966453252	0			
119	856130931756736512	0	1270280270.0	RT @RNontheright: @Lanternlizard Me: ur kid has fever. Get Tylenol.Losermom: GET Dr to write Rx so Medicaid will pay for it.  Me: generic…	4/23/2017 1:01:34 PM
2297	890056648043188228	0	9478302.0	My arm hurts so much I can barely use it. Going to take some alleve and get to bed. I think the muscle relaxant is working but not sure.	7/26/2017 3:50:16 AM
8078	1007504808427819008	0			
5452	1122995514436399110	1			
6755	748943656640536576	0	25726490.0	Which Is Stronger 30 Mg Of Morphine Sulphate Er Or 10 Methadone https://t.co/YWvqtxBP2T	7/1/2016 6:17:37 PM
12917	1337314084191170563	0			
3261	680884530459324420	0			
10146	1248658145179627521	0			
899	907397580769939456	0	25726490.0	pharmacies that carry buprenorphine MYLAN or Roxanne 54 411 - HB (# 28) -- Hi HB, I'm sorry to hear you're havi... https://t.co/rBKnvDCkGb	9/12/2017 12:16:56 AM
8277	1289968215779454976	0			
12852	1247535246997721092	0			
8109	1250799250830753795	0			
7976	1287774886300209153	0			
2607	846048807112642561	1	34031615.0	@KimHawk feeling the same, permanent post-nasal drip, swollen glands, sore throat fatigue. Doc just put me on second round of cortisone 😔	3/26/2017 5:18:49 PM
4443	640663344785915904	0	1468683356.0	"Heal those minor scrapes and boo-boos with something not on the store shelves. Make your own ""neosporin"" right at... http://t.co/WZcr1nNN0f"	9/6/2015 11:10:19 PM
1792	1153336352806768645	0			
1728	839979116103405568	0	4861331448.0	"RT @ChrisIsJoking: Drinking in your 30s takes planning. ""Having a few beers, so I better eat something, take an Advil BEFORE bed, and drink…"	3/9/2017 11:20:01 PM
15334	1167761525072900099	0			
10695	1241369531370668033	0			
1213	754703773373571072	0	340445024.0	@Eric_Garay that was me yesterday 😫 try to ride it out and get wine rest afterwards. Make sure to take pepto after too with some Gatorade.	7/17/2016 3:46:15 PM
10831	1019058969652981760	0			
6186	1259602043326599170	0			
